12.724,1.1504,23.198
9.2117,1.7063,21.232
26.546,0.16831,41.592
68.611,1.3582,33.427
1.0865,0.7714,20.428
90.284,0.537,66.578
31.006,0.2586,42.58
64.503,0.35326,61.741
32.871,0.86073,31.579
21.836,1.2977,24.62
71.593,1.8934,27.711
35.366,0.7517,34.182
44.538,1.062,32.347
81.923,1.5794,32.44
20.842,0.77315,28.163
2.0559,1.6799,20.284
67.175,1.4303,32.11
83.27,1.429,34.987
55.573,1.6864,27.529
40.737,1.1426,30.283
48.726,0.31155,53.221
87.986,0.60053,62.035
40.706,0.60129,39.54
65.948,0.45414,57.729
53.064,0.93567,37.05
13.377,1.8269,21.567
1.0422,1.9841,20.103
40.839,1.2203,29.418
91.263,1.8706,30.034
1.7386,1.3994,20.329
44.687,0.46162,45.388
15.11,1.3218,23.114
42.503,0.13097,56.169
25.644,1.7205,23.366
52.2,1.9278,25.44
11.588,0.73002,24.784
79.728,0.19161,82.865
4.8518,0.65053,22.205
40.279,0.55476,40.453
33.885,0.43287,39.955
67.266,0.026697,85.073
28.992,0.90772,29.665
86.132,0.56322,63.064
0.022291,0.15121,20.019
59.533,0.9057,39.801
83.565,1.9479,28.469
68.371,0.40676,61.431
26.688,0.6134,32.647
62.179,0.1997,68.584
67.166,0.91238,42.137
10.606,1.8376,21.229
5.4558,0.87887,21.889
52.771,0.42055,51.49
54.919,0.12498,67.062
17.739,0.57772,28.784
22.864,1.2508,25.106
23.109,0.72136,29.625
82.517,1.5306,33.237
49.744,0.79999,38.792
1.2614,1.2332,20.289
82.742,1.957,28.306
18.71,0.82967,26.853
26.021,0.33754,37.217
22.376,1.0047,26.659
96.061,0.48456,72.794
5.2543,0.38048,23.306
64.086,1.5294,30.33
29.272,0.83186,30.678
13.388,1.3989,22.527
49.665,1.2509,31.037
80.6,0.49078,64.034
27.128,0.77865,30.546
75.564,1.7225,29.798
58.246,0.89811,39.552
45.355,1.6349,26.52
98.762,1.8192,31.463
36.025,0.70197,35.331
86.858,1.2068,40.182
72.08,0.29076,70.327
83.999,0.28611,78.936
24.546,0.67041,30.865
44.181,0.031508,62.495
23.857,0.90098,28.023
2.2517,1.1065,20.597
51.196,1.9896,24.996
21.836,0.30301,35.073
23.64,1.2316,25.397
11.121,0.34602,27.291
9.7567,0.45209,25.627
8.0256,1.865,20.903
35.321,1.8332,24.09
45.798,0.3763,48.86
5.3035,0.95238,21.683
98.765,1.0022,49.116
97,1.106,45.313
29.229,0.85305,30.396
83.155,0.24938,81.046
50.869,1.0197,34.805
95.072,1.2417,41.181
6.3025,1.7523,20.802
83.108,0.84757,49.517
16.23,1.4258,22.969
57.701,1.2563,32.725
30.252,0.70379,32.856
64.748,1.8878,27.026
66.235,0.82222,44.308
64.813,0.1874,71.408
59.626,1.9418,26.112
29.67,0.62826,33.806
84.855,1.7239,30.965
46.952,0.2537,54.363
86.434,1.4636,34.947
97.927,0.3662,82.2
83.304,1.9051,28.838
6.2049,1.0718,21.711
61.935,0.50534,53.309
23.427,0.58988,31.425
62.836,0.23301,67.125
94.11,1.6859,32.66
20.242,1.0071,26.009
3.0969,1.2918,20.662
57.079,1.9006,26.119
18.813,0.50174,30.208
86.847,1.4707,34.896
6.7447,1.1501,21.698
49.857,1.7175,26.534
0.095825,1.4119,20.018
38.618,0.90421,32.909
85.297,1.1844,40.349
73.15,0.75678,49.004
73.722,0.52551,58.639
75.245,0.41922,64.88
44.484,0.18113,55.591
80.196,0.27571,77.007
77.136,1.7113,30.123
77.895,1.6906,30.457
10.516,1.499,21.773
21.542,1.1396,25.475
8.5603,0.9228,22.812
72.266,0.13712,80.969
79.894,0.73602,52.446
16.601,1.9835,21.642
54.975,0.64489,44.995
47.84,1.8631,25.35
87.911,1.3104,38.112
35.91,1.9988,23.481
2.4328,0.4524,21.403
92.554,0.39493,76.778
98.25,0.71078,61.029
48.016,1.4977,28.048
34.295,0.95505,30.801
19.367,1.2936,24.119
7.142,1.8292,20.835
4.9718,1.6533,20.706
72.603,0.62807,53.612
22.641,0.42785,33.429
90.692,1.2065,41.065
1.5537,0.29549,21.084
89.871,0.68053,58.968
50.04,0.99437,35.008
22.465,1.1926,25.367
55.458,1.8483,26.292
14.591,0.94,24.692
9.3397,0.42009,25.599
47.385,1.3314,29.6
23.168,1.2355,25.266
22.18,1.1308,25.694
23.952,0.40529,34.599
30.386,1.2488,26.792
11.609,1.0024,23.471
2.2419,0.39567,21.385
47.684,0.14792,59.734
3.3738,0.36127,22.173
58.538,0.38831,56.311
90.98,1.9456,29.229
55.748,0.29543,58.746
80.261,1.4638,33.892
88.238,1.1655,41.509
83.743,1.0028,44.733
64.503,1.874,27.104
36.527,1.0169,30.691
75.106,0.56266,57.624
19.254,1.1084,25.077
90.223,0.79544,54.07
38.579,1.2017,29.094
97.159,0.95892,50.159
54.051,0.60018,45.939
21.002,0.65096,29.52
86.332,0.85306,50.447
82.853,1.4378,34.763
77.436,0.43462,65.317
11.63,0.39122,27.219
84.216,1.8415,29.57
80.541,1.2756,37.298
39.455,1.802,24.723
62.22,1.7106,28.196
90.999,0.10276,100.06
44.417,0.85101,35.801
69.364,1.618,30.113
85.034,0.24282,82.925
41.584,0.068397,58.221
47.865,0.942,35.277
97.343,1.2567,41.304
75.838,1.4435,33.444
7.4015,1.5261,21.211
92.883,0.66109,61.214
73.834,0.96383,42.87
56.077,1.1174,34.541
90.979,0.72301,57.474
15.008,1.4807,22.58
14.846,0.0014507,34.82
27.736,1.032,27.987
43.458,1.4229,27.936
50.355,0.89406,37.005
96.781,0.295,87.105
47.976,0.77049,38.778
84.091,1.0003,44.907
95.025,1.0293,47.15
21.277,0.55701,30.798
69.445,1.3306,34.026
40.149,0.070351,56.814
19.479,0.91123,26.476
8.4695,1.5546,21.342
97.853,0.22793,93.699
85.633,0.7653,53.549
78.26,1.079,41.147
28.236,1.2012,26.673
6.9297,1.7517,20.882
70.4,1.7253,29.109
66.671,0.52364,55.05
82.96,0.44809,67.733
90.381,0.18282,92.007
90.696,0.47702,70.334
54.266,0.087238,68.718
15.644,1.4162,22.894
93.54,0.38407,78.147
47.759,0.17371,58.555
10.9,1.3494,22.178
27.653,0.080483,45.049
39.789,1.8736,24.407
60.249,0.58665,49.368
76.489,1.3381,35.296
97.142,1.4467,37.09
74.833,0.93798,43.897
39.495,0.73307,36.185
90.856,0.81056,53.69
92.176,0.36307,78.801
2.0977,1.2069,20.495
37.823,0.53936,39.572
78.694,1.2623,37.169
40.25,1.9017,24.324
87.208,1.3137,37.903
61.338,0.57858,50.189
43.373,1.2913,29.21
67.898,1.1322,37.269
93.635,1.6352,33.327
91.384,0.89684,50.566
14.669,0.69376,26.322
83.472,0.08038,95.527
85.014,1.627,32.232
98.486,0.63856,64.876
81.301,0.12082,89.968
51.47,1.3366,30.358
74.924,0.9463,43.691
31.427,1.4977,25.284
85.865,0.94956,46.999
11.549,1.6879,21.576
26.792,0.55553,33.612
42.99,1.438,27.716
84.137,1.37,36.197
90.466,1.5817,33.679
2.6651,0.90583,20.894
44.785,1.594,26.739
5.8908,0.85798,22.09
44.575,1.0569,32.432
62.383,1.8367,27.157
67.177,1.7923,28.082
31.725,0.3333,41.091
87.803,0.83371,51.683
52.831,0.91862,37.322
77.543,1.2524,37.116
54.831,0.63753,45.152
61.511,1.7012,28.188
98.317,1.5131,36.037
38.764,0.091803,54.619
66.924,0.50536,55.972
70.519,1.2778,35.134
96.112,1.6695,33.161
71.171,0.35307,66.041
62.026,1.8335,27.141
43.852,1.4826,27.482
60.052,0.27214,62.933
92.547,1.932,29.522
35.248,1.1944,28.385
39.093,1.9596,23.949
44.806,0.81579,36.622
5.602,0.83706,22.038
53.484,1.822,26.247
80.094,0.53514,61.462
1.9186,1.5216,20.316
65.229,0.49017,55.72
8.3174,1.838,20.963
57.773,1.5723,28.885
54.755,1.8945,25.911
45.163,0.99167,33.599
42.8,0.36486,47.356
38.868,1.9228,24.084
80.575,1.5137,33.179
4.2391,0.13364,23.6
63.856,0.030057,81.52
81.259,1.1393,40.449
62.453,0.004014,82.143
51.366,1.1062,33.504
85.394,0.049222,100.31
86.523,0.96583,46.683
20.364,0.079066,38.481
90.337,0.46754,70.72
29.53,0.50841,35.877
15.011,1.8147,21.781
1.0488,0.41218,20.635
6.6604,1.2885,21.428
70.63,1.8195,28.243
60.37,1.1456,35.135
41.158,0.62486,39.203
64.763,0.12968,75.158
93.461,1.6911,32.501
15.416,1.0491,24.36
43.646,1.6774,25.986
71.181,0.53258,56.999
21.6,1.5422,23.46
38.941,1.4938,26.567
95.202,0.45302,74.382
28.473,1.2446,26.398
44.595,1.8272,25.189
30.982,0.24465,42.95
36.309,1.7307,24.702
37.898,0.39297,43.418
45.829,0.46854,45.816
81.584,1.9788,28.003
20.401,1.8592,22.304
86.372,0.11986,94.409
52.355,1.4216,29.558
84.095,1.4422,34.907
69.144,1.6206,30.051
48.582,0.83578,37.589
15.434,1.192,23.694
87.494,0.75079,54.872
89.838,0.9545,48.066
85.676,1.6637,31.832
73.423,1.5009,32.201
60.19,0.46918,53.83
23.351,0.0068799,43.155
34.926,1.66,24.892
2.9708,0.25493,22.177
58.635,0.76744,43
3.2072,1.0394,20.919
42.584,0.57644,41.059
98.41,1.9028,30.434
78.772,1.3505,35.523
52.736,0.51513,48.054
41.44,1.2302,29.447
94.594,0.1436,99.103
22.966,1.5663,23.58
39.609,0.49292,41.676
53.411,0.3133,56.325
16.548,1.4837,22.835
56.112,1.7119,27.39
9.5932,0.74663,23.884
0.71917,0.78655,20.278
75.354,0.69029,52.353
56.018,0.29184,59.104
42.67,1.7029,25.691
55.082,0.40445,53.513
51.367,0.43312,50.191
13.084,1.4349,22.37
35.669,0.27562,45.434
98.694,1.6979,33.089
11.804,1.4307,22.149
53.407,1.4622,29.308
57.866,1.596,28.666
66.983,1.9786,26.592
75.532,1.2752,36.243
45.065,0.54042,43.27
54.705,0.33571,56.196
42.527,1.9137,24.509
59.265,0.94282,38.863
70.901,1.1316,38.036
25.969,1.7026,23.476
30.277,1.5725,24.68
81.207,0.57292,60.149
52.594,1.7139,26.917
23.504,1.6917,23.186
65.066,1.1921,35.439
34.686,1.8328,24.019
71.122,0.1411,79.712
76.247,0.95847,43.759
22.837,0.36527,34.613
20.979,0.87292,27.297
53.128,0.26841,58.174
30.018,0.60861,34.301
26.548,0.77885,30.319
55.133,0.81864,40.353
95.357,1.3032,39.783
60.722,0.95425,39.063
80.794,0.74978,52.27
53.664,0.034546,71.419
42.829,1.5895,26.48
26.643,1.4086,24.961
8.9395,1.0331,22.579
71.306,0.33758,67.012
34.839,0.82721,32.768
28.012,1.0262,28.121
21.18,0.95722,26.667
2.3822,0.0584,22.218
51.994,0.72571,41.46
49.731,0.15723,60.965
67.123,0.74945,46.871
71.98,0.085216,84.756
63.158,1.5414,30.046
69.605,1.7777,28.504
86.621,0.57382,62.752
99.35,0.25875,92.024
70.613,0.57948,54.678
31.579,0.27706,42.484
23.673,1.9849,22.335
3.5482,0.084024,23.202
74.844,0.85238,46.462
86.841,1.8877,29.382
69.722,1.686,29.424
7.3365,1.3186,21.52
33.612,0.37809,41.156
0.14452,0.51605,20.077
55.884,0.29126,59.039
51.926,1.8204,26.077
19.333,1.8373,22.236
84.928,0.58504,61.358
27.906,0.11052,44.363
60.897,0.019263,79.46
21.741,1.9673,22.186
3.3206,1.8232,20.391
16.821,0.86036,25.942
77.797,0.30719,73.212
81.004,1.4968,33.504
56.031,1.7942,26.742
14.012,1.9611,21.42
44.37,0.87991,35.252
14.327,1.5593,22.255
73.744,0.42084,63.903
36.597,0.63293,36.92
19.98,1.2396,24.522
35.652,1.7526,24.508
85.908,1.0883,42.932
4.637,0.75429,21.862
72.251,0.49172,59.462
9.2785,0.85651,23.297
97.582,1.0745,46.42
62.531,1.4262,31.335
74.807,1.2597,36.381
52.413,0.14903,63.607
64.218,1.8001,27.664
85.747,1.3162,37.557
18.166,1.7677,22.267
6.6733,0.089876,25.978
9.0083,1.6474,21.286
54.521,0.33392,56.154
54.438,1.9564,25.5
56.681,0.73807,43.036
93.499,0.97279,48.566
70.651,0.029111,88.142
5.6472,0.1713,24.581
67.452,1.7242,28.743
35.605,1.4694,26.176
66.271,0.86679,43.062
18.295,0.90283,26.145
81.119,0.9706,44.897
73.681,1.0384,40.9
54.595,0.29065,58.17
32.065,1.4554,25.655
21.518,0.43687,32.625
14.262,1.9539,21.457
24.622,0.21893,38.828
24.346,0.54336,32.556
53.063,0.28417,57.399
58.001,0.28677,60.735
15.653,1.5953,22.365
25.301,0.65822,31.363
43.6,0.29866,50.209
55.623,1.0339,35.908
43.616,1.6397,26.238
29.101,1.8385,23.355
56.822,1.4886,29.606
95.646,1.1177,44.623
39.138,1.983,23.856
43.973,1.0181,32.837
11.269,1.5388,21.816
34.444,1.3017,27.238
73.466,1.6788,30.001
98.547,1.5995,34.583
94.798,0.60407,65.058
87.052,0.13412,93.678
52.209,1.9691,25.206
20.878,1.7029,22.797
52.108,1.8399,25.971
26.637,0.58245,33.102
2.4055,0.50349,21.305
13.95,0.97873,24.287
72.12,0.66531,51.924
29.254,0.20508,42.745
91.817,1.5644,34.152
79.317,1.5874,31.943
14.811,1.3825,22.847
54.387,1.718,27.117
14.507,0.46512,28.232
39.507,1.3047,28.266
10.906,1.3144,22.269
76.481,0.29193,73.307
65.422,1.3744,32.575
97.671,0.24133,92.355
57.448,1.1573,34.214
49.586,0.095509,64.071
61.365,0.7639,44.164
12.787,0.85408,24.554
36.635,0.46559,40.73
67.528,0.71341,48.227
15.206,0.88845,25.197
80.869,1.4393,34.392
92.459,0.17716,94.173
28.693,1.6843,23.917
48.618,1.132,32.408
24.662,0.8355,28.963
36.587,1.1809,28.839
68.49,0.91247,42.566
89.064,1.2596,39.455
77.689,0.15741,83.908
43.408,0.26199,51.455
66.2,1.052,38.501
57.058,0.95463,37.915
35.095,0.58216,37.251
31.979,1.5372,25.142
87.513,0.22884,85.877
93.548,0.041963,108.77
97.115,0.71784,60.218
53.174,0.064392,69.105
87.819,0.57807,63.114
24.889,1.7301,23.233
53.083,0.27519,57.826
93.329,1.0782,45.179
43.794,0.64901,39.841
1.8477,1.2216,20.428
85.686,1.2464,39.017
48.084,1.9837,24.725
57.415,1.1022,35.15
37.676,0.0044141,57.472
47.31,1.6431,26.736
9.7327,0.032845,29.349
25.322,0.96763,27.869
77.098,0.27732,74.708
22.789,1.9406,22.357
37.577,0.07067,54.444
2.4004,0.26114,21.746
25.114,1.0135,27.394
25.368,1.7763,23.132
71.669,1.2122,36.594
52.296,1.3394,30.489
42.323,0.054966,59.548
48.291,0.18855,58.279
8.9038,0.64151,24.088
1.7106,1.6606,20.241
28.058,1.5202,24.602
39.808,0.36799,45.353
2.3373,1.5449,20.375
11.064,1.1056,22.931
11.453,0.045083,30.837
52.967,1.1374,33.424
37.313,0.63599,37.186
61.668,0.15745,70.76
27.385,1.4932,24.631
68.228,1.8176,27.983
92.799,0.99788,47.526
20.256,0.50372,30.964
45.709,0.72345,38.933
87.962,1.7302,31.281
7.5088,0.40208,24.601
72.417,0.99319,41.671
42.268,0.88396,34.464
13.521,1.9888,21.331
10.917,0.60648,25.226
95.822,0.95703,49.817
51.497,1.4325,29.287
19.956,0.17312,36.142
2.6235,1.2349,20.599
21.952,1.9979,22.136
25.676,1.4796,24.411
85.853,1.5063,34.147
91.429,1.9141,29.592
54.671,1.6973,27.32
99.577,0.01219,118.07
70.801,1.7275,29.138
77.775,1.0153,42.653
5.7307,0.019177,25.598
12.135,0.38946,27.548
13.971,1.0134,24.122
38.621,0.72795,35.927
72.195,1.4157,33.22
31.089,0.0252,50.139
97.479,1.6606,33.477
45.891,1.8861,25.008
61.698,0.36743,59.249
42.221,0.58882,40.571
22.85,1.5263,23.726
82.825,1.9355,28.507
80.137,1.0386,42.702
58.088,0.30673,59.811
36.324,1.3215,27.459
52.025,1.402,29.713
11.696,0.54507,26.028
3.6396,0.4285,22.161
42.999,1.366,28.379
66.42,0.26329,67.984
85.917,1.6276,32.351
13.723,1.9661,21.384
49.539,1.3447,29.88
11.618,0.68519,25.061
79.365,1.1786,39.081
55.385,0.10341,68.739
37.832,0.097868,53.537
27.277,1.8384,23.146
73.93,1.1981,37.393
6.456,1.0476,21.832
96.992,0.29645,87.13
31.736,0.24075,43.619
54.19,0.31487,56.782
89.459,0.8925,50.086
13.136,1.4003,22.475
43.994,1.3325,28.908
92.789,1.7003,32.288
5.6997,1.6722,20.792
16.761,1.1246,24.338
16.174,1.2444,23.643
12.752,0.22632,29.67
96.62,1.0247,47.749
33.865,1.1679,28.309
67.616,1.4434,32.007
57.454,1.9035,26.139
61.278,0.87943,41.022
31.765,1.7786,23.907
35.923,0.47474,40.104
80.167,0.73279,52.683
51.394,1.8008,26.145
71.59,0.49195,59.092
59.693,1.4417,30.636
80.976,0.31689,74.718
70.03,0.091719,82.5
12.586,1.3885,22.404
45.442,0.87498,35.709
12.347,1.3545,22.452
97.01,1.915,30.155
74.989,1.7267,29.68
69.119,1.8416,27.877
17.83,1.9174,21.892
50.558,0.69174,41.74
51.522,0.56687,45.748
28.482,1.9182,23.014
82.432,1.2042,39.225
10.412,0.30598,27.167
71.151,0.74687,48.556
37.167,0.77783,34.443
32.262,1.762,24.04
91.783,1.1575,42.569
34.834,1.6007,25.213
53.807,1.3475,30.689
55.132,0.051691,71.716
89.949,0.35942,77.649
26.373,1.992,22.58
11.733,0.36025,27.561
7.9189,0.11648,26.867
36.89,1.8091,24.384
18.919,1.6522,22.682
84.712,0.62527,59.293
15.831,0.93588,25.115
90.004,0.56505,64.879
91.216,0.3307,80.553
82.011,0.9963,44.414
69.85,0.099026,81.778
57.684,1.2534,32.764
9.5553,1.2099,22.243
97.518,0.91515,51.885
55.645,1.4136,30.246
70.551,0.53965,56.361
27.786,1.397,25.241
13.432,0.55507,26.839
92.387,1.9345,29.481
42.05,0.48016,43.365
74.043,1.529,31.918
16.549,1.5422,22.654
43.939,1.7654,25.469
35.057,1.7454,24.469
78.757,1.5962,31.743
93.634,1.717,32.17
47.318,0.26869,54.001
21.91,1.049,26.191
39.96,1.9195,24.212
26.865,1.9767,22.671
25.784,0.73961,30.504
4.08,0.14896,23.401
7.4837,0.9361,22.421
90.386,1.0641,44.804
62.973,1.1247,36.171
25.481,1.5821,23.901
96.393,1.8461,30.871
42.096,1.3771,28.102
92.219,0.47771,71.128
41.385,0.68235,38.019
42.857,0.35437,47.744
93.954,0.637,62.916
65.61,0.56751,52.711
67.742,1.6428,29.609
13.922,1.6955,21.883
71.12,0.63551,52.638
12.215,1.3238,22.513
28.684,1.7033,23.835
5.1322,1.7377,20.664
35.615,0.58201,37.509
72.898,1.1414,38.324
73.037,0.9456,43.12
68.404,1.9375,27.032
87.248,1.354,37.098
23.499,1.4045,24.398
71.543,1.9522,27.235
66.277,0.64136,50.219
5.5217,0.50301,22.996
45.853,1.4325,28.278
38.322,0.27704,47.273
43.453,1.0526,32.182
69.274,0.088863,82.045
82.081,0.40201,69.966
27.419,0.42581,36.296
64.16,1.5622,29.968
35.101,1.3073,27.328
34.482,0.86048,32.148
35.911,0.83818,32.988
25.541,0.53252,33.344
19.324,0.76444,27.649
81.203,0.98917,44.381
43.413,0.99967,32.953
79.733,1.2079,38.526
87.808,1.0045,45.864
34.231,1.9262,23.586
90.867,1.9085,29.591
13.468,0.29349,29.41
70.742,1.4408,32.592
56.749,0.31265,58.616
97.194,1.1543,43.967
2.9165,1.6083,20.435
62.388,0.50004,53.767
42.924,0.33579,48.425
46.667,0.17171,57.767
43.457,0.088766,58.951
42.564,0.36602,47.167
43.732,0.42791,45.886
60.361,1.984,25.915
25.929,0.46296,34.734
32.366,0.45384,38.584
2.4347,1.6005,20.367
77.821,1.6942,30.406
33.981,1.08,29.24
69.518,1.1467,37.377
1.8012,1.9821,20.179
87.085,1.2021,40.345
81.815,1.9265,28.486
67.32,1.037,39.147
17.402,1.3809,23.35
85.033,0.29316,79.142
89.681,1.3927,36.803
82.618,0.66213,56.662
69.23,1.3148,34.24
65.203,0.13044,75.48
26.559,0.74938,30.693
16.188,1.2179,23.76
10.279,1.5027,21.726
55.933,0.63301,45.795
26.276,0.045793,44.837
59.125,1.9788,25.827
40.304,0.35862,45.963
81.459,0.65458,56.484
58.076,0.49271,51.729
96.067,1.399,37.85
3.9092,0.63382,21.813
48.675,0.24046,56.203
36.219,1.7829,24.43
59.776,0.34302,59.184
10.775,0.43677,26.33
3.4458,0.76431,21.367
47.395,0.15444,59.178
78.685,1.6191,31.437
5.5184,1.2727,21.205
7.8363,0.032096,27.534
8.4503,0.20078,26.612
38.786,0.90467,32.957
50.208,1.4863,28.52
28.943,0.75259,31.604
17.879,0.11298,35.566
24.327,1.4633,24.258
49.874,0.62354,43.282
96.366,1.836,30.989
44.804,0.028602,63.249
74.796,1.2009,37.535
41.505,1.5324,26.697
33.83,0.076248,50.799
88.175,0.46884,69.439
95.961,1.152,43.73
16.138,1.7578,22.037
83.092,1.9002,28.863
59.084,0.18834,66.822
86.02,1.3223,37.487
1.8328,0.063254,21.696
57.987,0.33132,58.564
61.603,1.0134,38.033
39.133,1.3611,27.675
58.712,0.45358,53.636
63.834,1.8805,26.982
14.21,0.67849,26.238
21.487,1.5567,23.387
84.142,0.93304,46.988
89.578,1.6007,33.262
45.627,0.88812,35.529
4.3562,0.72547,21.81
64.721,0.27907,65.865
85.03,1.0194,44.62
95.965,1.7952,31.442
57.431,1.0488,36.135
22.625,1.2684,24.951
74.154,1.5019,32.307
21.971,0.91159,27.299
56.236,0.2287,62.416
54.308,0.40984,52.828
70.564,1.2216,36.163
64.87,0.31161,64.173
41.454,0.7273,37.102
0.86636,0.90843,20.29
71.574,0.68793,50.833
69.373,1.7946,28.321
93.987,1.464,36.222
64.686,1.7841,27.856
4.8861,1.1519,21.228
23.557,1.521,23.864
57.4,1.1512,34.303
35.916,1.8739,23.979
23.865,0.39924,34.653
22.41,1.7556,22.832
51.952,0.59658,45.047
26.537,1.2059,26.239
91.047,1.7818,31.026
65.422,0.33727,63.168
16.113,1.119,24.199
83.439,1.8355,29.545
31.521,1.1287,28.1
32.864,0.1233,48.241
86.589,1.858,29.66
58.427,0.56054,49.4
25.558,0.10634,42.429
39.302,1.8187,24.62
2.4053,1.57,20.375
17.459,1.243,23.938
75.67,1.1175,39.552
16.002,0.69306,26.901
17.202,0.55817,28.722
56.446,0.074994,71.445
87.994,0.64652,59.763
71.077,0.80588,46.58
96.42,1.5917,34.401
91.132,1.9985,28.737
64.881,1.1754,35.697
95.879,0.83672,54.432
4.6715,1.833,20.544
12.988,0.9055,24.352
49.475,1.4285,28.967
75.095,0.040678,91.392
69.991,1.0648,39.258
69.525,1.0192,40.185
92.021,0.96913,48.243
25.857,1.2,26.121
70.529,0.77834,47.261
4.4628,1.3014,20.943
13.632,0.10356,32.008
4.3627,1.1464,21.103
12.004,0.4355,27.061
52.84,0.49801,48.699
81.506,0.19903,83.676
30.715,1.3642,26.012
2.7412,0.9415,20.882
93.745,1.7013,32.398
14.167,0.64442,26.478
19.829,1.4403,23.566
80.44,0.32244,73.988
64.333,1.1921,35.267
70.195,1.7804,28.55
54.365,1.1457,33.641
80.092,1.8329,29.194
64.155,0.8219,43.56
94.994,0.63538,63.471
14.377,0.88653,24.926
2.4971,1.8328,20.291
44.309,1.6859,26.02
17.039,1.5143,22.819
87.008,1.497,34.484
99.598,0.4124,79.767
87.883,0.98129,46.605
38.448,1.7954,24.637
49.064,1.6713,26.768
49.111,1.2073,31.48
38.07,1.2945,28.062
8.2603,0.57452,24.111
67.559,0.82522,44.7
98.807,0.57676,68.523
46.786,1.2068,30.948
55.543,0.12563,67.557
30.439,0.62941,34.143
97.892,0.82481,55.649
37.933,0.54846,39.414
78.246,0.21286,80.104
19.348,1.2893,24.136
95.689,0.66778,62.102
43.676,0.70087,38.593
48.659,0.30338,53.509
83.549,1.027,43.981
33.832,0.039004,52.245
19.851,1.0418,25.658
70.356,1.438,32.564
20.552,1.2824,24.427
89.811,1.9718,28.861
47.252,0.92076,35.467
12.074,0.46314,26.869
31.564,1.0039,29.389
19.515,0.57382,29.707
73.246,0.30857,70.031
54.288,0.43892,51.675
79.642,1.35,35.701
8.2847,1.0516,22.339
99.634,0.18276,99.35
99.205,1.7882,31.91
57.323,1.2344,32.966
6.2134,0.86692,22.181
60.66,1.5497,29.564
82.861,1.7144,30.824
85.663,0.19165,87.522
82.239,0.65436,56.839
45.325,1.0593,32.603
94.353,0.73754,58.173
89.797,1.683,32.128
25.09,0.27593,37.896
24.275,0.94544,27.745
62.471,1.5884,29.427
4.0264,1.4954,20.682
14.943,1.911,21.598
7.6695,0.20346,25.982
94.096,1.2167,41.586
84.439,1.7304,30.834
39.308,0.80545,34.775
45.283,1.6859,26.151
49.479,0.49582,46.954
32.763,0.28377,43.135
10.508,0.80026,23.991
68.223,0.030394,85.697
15.204,0.35933,29.805
57.574,1.3611,31.253
34.562,0.83306,32.579
93.898,0.44227,74.353
13.363,1.3772,22.585
32.011,0.79201,32.239
97.886,1.3656,38.89
13.473,1.3213,22.779
59.487,1.8118,27.017
64.27,0.68389,47.848
78.192,0.23211,78.654
97.401,1.0053,48.616
64.058,0.69528,47.379
33.141,0.46746,38.717
16.834,0.80814,26.328
11.145,1.5563,21.761
