17.5,39.932
17.525,39.925
17.55,39.917
17.575,39.91
17.6,39.903
17.625,39.896
17.65,39.889
17.675,39.882
17.7,39.874
17.725,39.867
17.75,39.86
17.775,39.853
17.8,39.846
17.825,39.839
17.85,39.832
17.875,39.825
17.9,39.817
17.925,39.81
17.95,39.803
17.975,39.796
18,39.789
18.025,39.782
18.05,39.775
18.075,39.768
18.1,39.761
18.125,39.754
18.15,39.747
18.175,39.74
18.2,39.732
18.225,39.725
18.25,39.718
18.275,39.711
18.3,39.704
18.325,39.697
18.35,39.69
18.375,39.683
18.4,39.676
18.425,39.669
18.45,39.662
18.475,39.655
18.5,39.648
18.525,39.641
18.55,39.634
18.575,39.627
18.6,39.62
18.625,39.613
18.65,39.606
18.675,39.599
18.7,39.592
18.725,39.586
18.75,39.579
18.775,39.572
18.8,39.565
18.825,39.558
18.85,39.551
18.875,39.544
18.9,39.537
18.925,39.53
18.95,39.523
18.975,39.516
19,39.509
19.025,39.502
19.05,39.496
19.075,39.489
19.1,39.482
19.125,39.475
19.15,39.468
19.175,39.461
19.2,39.454
19.225,39.447
19.25,39.441
19.275,39.434
19.3,39.427
19.325,39.42
19.35,39.413
19.375,39.406
19.4,39.4
19.425,39.393
19.45,39.386
19.475,39.379
19.5,39.372
19.525,39.366
19.55,39.359
19.575,39.352
19.6,39.345
19.625,39.338
19.65,39.332
19.675,39.325
19.7,39.318
19.725,39.311
19.75,39.304
19.775,39.298
19.8,39.291
19.825,39.284
19.85,39.277
19.875,39.271
19.9,39.264
19.925,39.257
19.95,39.251
19.975,39.244
20,39.237
